date,rcc,gcc,bcc,brt,night.filtered,spline.filtered,max.filtered
2017-02-02,0.364529153603124,0.345382286152227,0.290088560244648,166.187068003218,0.345382286152227,0.345382286152227,0.34790515430795
2017-02-03,0.367341559234909,0.344052802568625,0.287045077870117,180.410436958743,0.344052802568625,0.344052802568625,0.34874356160567
2017-02-04,0.364194643569706,0.344516777308727,0.291826200352241,146.743879320664,0.344516777308727,0.344516777308727,0.349363204724297
2017-02-05,0.364023180596677,0.34668831259347,0.289900794269008,148.03733510006,0.34668831259347,0.34668831259347,0.350611196177049
2017-02-06,0.379206742397731,0.348759125029453,0.272239434685589,146.508152090704,0.348759125029453,0.348759125029453,0.350611196177049
2017-02-07,0.355813455289229,0.34496531338305,0.29922123132772,177.779525405517,0.34496531338305,0.34496531338305,0.350611196177049
2017-02-08,0.3800653052267,0.347439478298847,0.273575205399078,193.620220720257,0.347439478298847,0.347439478298847,0.349271200874893
2017-02-09,0.351728149861806,0.342027394195909,0.304156734140096,268.946080259887,0.342027394195909,0.342027394195909,0.349699755134031
2017-02-10,0.388533061314427,0.347548558692929,0.264006825463935,155.519818613546,0.347548558692929,0.347548558692929,0.350916585733855
2017-02-11,0.383189150826165,0.349972116167668,0.266518293506101,152.654535496461,0.349972116167668,0.349972116167668,0.352985537224038
2017-02-12,0.387889628063883,0.35169844080853,0.260947035482369,139.24651549273,0.35169844080853,0.35169844080853,0.353844552466068
2017-02-13,0.376795595254982,0.350617775294669,0.272586629450349,133.687362380405,0.350617775294669,0.350617775294669,0.353844552466068
2017-02-14,0.386904460264932,0.346523488278176,0.265891084389743,228.586203104949,0.346523488278176,0.346523488278176,0.352726497649503
2017-02-15,0.402220654619414,0.348192684135901,0.248483749454813,222.465252357105,0.348192684135901,0.348192684135901,0.35117559992826
2017-02-16,0.380338427618886,0.350546612760764,0.266480915021501,157.378685978181,0.350546612760764,0.350546612760764,0.35117559992826
2017-02-17,0.368062906473733,0.343371957272878,0.285559270286321,253.316314898687,0.343371957272878,0.343371957272878,0.351118057901516
2017-02-18,0.392044149964306,0.34537937658912,0.258805093366343,251.372101811359,0.34537937658912,0.34537937658912,0.350133188929585
2017-02-19,0.387918893063089,0.3496178892772,0.261776299532858,204.889996882246,0.3496178892772,0.3496178892772,0.351218949444267
2017-02-20,0.366429530411535,0.350089900802705,0.282445264948318,161.276678367522,0.350089900802705,0.350089900802705,0.355244543829355
2017-02-21,0.378004026005222,0.354441042023609,0.269088838406685,129.57231657448,0.354441042023609,0.354441042023609,0.358274394063446
2017-02-22,0.376316553684515,0.355760137608157,0.269821080117076,140.965939933135,0.355760137608157,0.355760137608157,0.359744572272193
2017-02-23,0.360698153478777,0.352064018419768,0.287187342956199,155.35180927142,0.352064018419768,0.352064018419768,0.359744572272193
2017-02-24,0.379761626987456,0.352943793908482,0.266769078669716,162.165426756451,0.352943793908482,0.352943793908482,0.359505054119956
2017-02-25,0.400686281899541,0.351029552627498,0.248204489495122,204.59089852547,0.351029552627498,0.351029552627498,0.359109543185799
2017-02-26,0.383150617888108,0.35813037166046,0.259023645934246,141.127681755295,0.35813037166046,0.35813037166046,0.359109543185799
2017-02-27,0.393763408804583,0.354171311524785,0.251116604037713,163.568968468932,0.354171311524785,0.354171311524785,0.360017773459086
2017-02-28,0.365581425549968,0.353010889187431,0.280509753415159,167.123440775207,0.353010889187431,0.353010889187431,0.360408882554651
2017-03-01,0.374827347770439,0.356725321932348,0.270138720332746,159.430960546498,0.356725321932348,0.356725321932348,0.36149830561714
2017-03-02,0.388796493396096,0.358633340578776,0.253165458689417,141.262377064468,0.358633340578776,0.358633340578776,0.361066718748719
2017-03-03,0.377561230156919,0.357238227863816,0.264566688648818,136.848658809185,0.357238227863816,0.357238227863816,0.360047002055154
2017-03-04,0.368829452388751,0.353215959224829,0.276864785356133,187.853344486726,0.353215959224829,0.353215959224829,0.357962864499819
2017-03-05,0.371022117956468,0.356387380260032,0.27320348802928,156.081887660655,0.356387380260032,0.356387380260032,0.35811922709057
2017-03-06,0.361685384390342,0.354360564814567,0.283512794077587,161.452763944292,0.354360564814567,0.354360564814567,0.357257876022259
2017-03-07,0.35360144472112,0.350872881789876,0.295341546078046,173.249775911456,0.350872881789876,0.350872881789876,0.357975449453244
2017-03-08,0.356025444012811,0.353586642069745,0.290387913917444,172.262983217021,0.353586642069745,0.353586642069745,0.356747713009507
2017-03-09,0.375962600666975,0.354795400615188,0.268325203007117,192.668926574118,0.354795400615188,0.354795400615188,0.356747713009507
